,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,156.0,71137.0,37.0,0.0340458245349267,0.02,0.001,0.00170808,0.02,0.001,0.00341616,0.008,0.0004,0.00487,0.00487,0.06415464,0.0,0.747414,0.03819,0.009838,0.194663,36.0366,51.5338,26.5,0.80056,0.1,0.3202399999999999,0.04,-55.9385,5.450131586046255,6.617300480249944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.2562728080478012,5.0,1.0,1.0,1.0,0.0,5.0,32.73281618387853,9.5,0.2824409159624964,0.188819648256702,0.3690583864324014,3.0,0.886979,712.0,0.0082042934133776
11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,122.0,75850.0,50.0,0.028015556223638,0.02,0.001,0.00393426,0.02,0.001,0.00786852,0.008,0.0004,0.001011,0.001011,0.0810084,0.0,0.391837,0.04124,0.010711,0.129274,39.0439,48.4102,26.5,0.06536,0.1,0.02616,0.04,-56.399,11.23436539105962,12.801262635449335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.23341368537878832,5.0,1.0,1.0,1.0,0.0,5.0,12.573430915912294,8.5,0.4780396929864523,-0.0688713525107662,1.775647028339732,1.0,0.432949,759.0,2.9392843788103915e-05
12,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,151.0,75615.0,15.0,0.0269348747289117,0.02,0.001,0.0048873,0.02,0.001,0.0097746,0.008,0.0004,0.001279,0.001279,0.08106714,0.0,0.51575,0.049081,0.008338,0.211983,43.2186,56.8005,26.5,0.09368,0.1,0.03752,0.04,-56.6847,11.186480549088149,12.766989279364612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.26243540907914426,5.0,1.0,1.0,1.0,0.0,5.0,19.70941514435677,9.0,0.3725361130790491,-0.1477942860075781,0.9943932815425996,3.0,0.872954,757.0,0.0084398847678001
13,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,167.0,42252.0,52.0,0.0273785007974962,0.02,0.001,0.00250008,0.02,0.001,0.00500016,0.008,0.0004,0.001549,0.001549,0.07450806,0.0,0.732641,0.044424,0.00803,0.146116,44.1692,53.0108,26.5,0.07944,0.1,0.03176,0.04,-57.7285,8.733526518660064,10.730359722423326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.4232094743638549,5.0,1.0,1.0,1.0,0.0,5.0,8.786827605465595,8.5,0.494507504299548,-0.1418973249540882,1.3162429017963329,2.0,0.240822,423.0,0.0083864631114698
14,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,89.0,74804.0,4.0,0.0254710069819424,0.02,0.001,0.0013794,0.02,0.001,0.0027588,0.008,0.0004,0.007687,0.007687,0.06368274,0.0,0.655395,0.04531,0.009221,0.16168,41.1366,52.1033,26.5,0.0832,0.1,0.03328,0.04,-55.8911,4.790694311330234,5.480052100134821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.3420544551878428,5.0,1.0,1.0,1.0,0.0,5.0,35.62247762354276,7.0,0.3495862436722388,-0.0164055077626972,1.627848448769258,3.0,0.952438,749.0,0.0177092187246343
15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,97.0,102394.0,94.0,0.02608219050921,0.02,0.001,0.0005313,0.02,0.001,0.0010626,0.008,0.0004,0.002301,0.002301,0.0740157,0.0,0.707563,0.03049,0.010409,0.17571,36.0426,54.3682,26.5,0.75312,0.1,0.30128,0.04,-60.7226,4.994952248247283,5.845932063905711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.3021616689503699,5.0,1.0,1.0,1.0,0.0,5.0,32.618998583525475,8.0,0.2531674228492009,-0.218622931393375,0.5495789551185586,1.0,0.375307,1024.0,0.0039239489357266
16,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,103745.0,45.0,0.0279980382812437,0.02,0.001,0.00194964,0.02,0.001,0.00389928,0.008,0.0004,0.00912,0.00912,0.0681516,0.0,0.677797,0.039555,0.008847,0.149091,38.5793,40.4266,26.5,0.86944,0.1,0.34776,0.04,-57.1206,4.927553853924277,5.726551749754492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.341805447454335,5.0,1.0,1.0,1.0,0.0,5.0,23.40407146042892,8.5,0.2896728434639072,0.0929826880266719,1.1388045429097051,1.0,0.40011,1038.0,0.007382733772461
17,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,242.0,101264.0,64.0,0.0268513242163248,0.02,0.001,0.0037356,0.02,0.001,0.0074712,0.008,0.0004,0.00071,0.00071,0.06513078,0.0,0.710446,0.042193,0.009053,0.158258,31.4235,53.4951,26.5,0.0856,0.1,0.03424,0.04,-58.816,11.980623285476868,13.313742178759412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.19632818899601673,5.0,1.0,1.0,1.0,0.0,5.0,16.55720424343151,6.5,0.1179341149823996,-0.7103791575335612,-0.3601692531625181,1.0,0.354322,1013.0,0.0036510233765261
18,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,147.0,15971.0,71.0,0.0324429606654709,0.02,0.001,0.00291324,0.02,0.001,0.00582648,0.008,0.0004,0.008212,0.008212,0.08595114,0.0,0.845157,0.039258,0.009076,0.160524,32.49,37.8645,26.5,0.98096,0.1,0.3923999999999999,0.04,-57.7729,5.464891067308006,6.641306412844354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.2518122985551714,5.0,1.0,1.0,1.0,0.0,5.0,29.26686310170656,13.5,0.1779471608211121,0.6892917961675734,-0.0043208840240037,1.0,0.109984,160.0,0.0582987287684869
19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,181.0,4182.0,82.0,0.0322256747356353,0.02,0.001,0.00310794,0.02,0.001,0.00621588,0.008,0.0004,0.000966,0.000966,0.05868588,0.0,0.70937,0.037866,0.008004,0.191805,39.1543,56.2533,26.5,0.9104,0.1,0.36416,0.04,-57.9234,10.72120346980537,12.42451019077668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.270688094424019,5.0,1.0,1.0,1.0,0.0,5.0,17.75737063726806,10.5,0.176292471497847,0.5799926735248576,-0.2080246074023296,1.0,0.102979,42.0,0.0207079786065759
20,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,26.0,61006.0,6.0,0.0315288628024486,0.02,0.001,0.00427152,0.02,0.001,0.00854304,0.008,0.0004,0.004877,0.004877,0.07102392,0.0,0.49744,0.038593,0.012606,0.205416,34.2086,51.1983,26.5,0.09256,0.1,0.03704,0.04,-54.8263,7.11299955399259,8.96952229318832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.8684686387956407,5.0,1.0,1.0,1.0,0.0,5.0,15.75797551327778,11.5,0.0793573006786904,0.423548662576226,-0.0486815412663126,1.0,0.137736,611.0,0.0383820043228952
21,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,216.0,12499.0,99.0,0.0279078948369359,0.02,0.001,0.0017588999999999,0.02,0.001,0.0035177999999999,0.008,0.0004,0.005734,0.005734,0.05946468,0.0,0.738179,0.040877,0.00875,0.174312,43.957,30.5623,26.5,0.05672,0.1,0.02272,0.04,-56.1126,5.286440081885834,6.346860522625874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.2813936507838481,5.0,1.0,1.0,1.0,0.0,5.0,29.3072958514426,11.5,0.1682809982308427,0.3461069019321245,0.0153514841665969,1.0,0.115171,125.0,0.0807423050556524
22,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,192.0,101332.0,32.0,0.0303826575926353,0.02,0.001,0.00506022,0.02,0.001,0.01012044,0.008,0.0004,0.002938,0.002938,0.07827534,0.0,0.667799,0.039405,0.010344,0.148101,35.7266,51.0389,26.5,0.71992,0.1,0.288,0.04,-56.3912,8.92060522785615,10.908594636534936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.400462918708432,5.0,1.0,1.0,1.0,0.0,5.0,18.906964420753955,12.0,0.2783722412017607,0.5214831997315156,0.5137914117129497,1.0,0.403306,1014.0,0.0365327382077299
23,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,76.0,34591.0,91.0,0.0238032753773377,0.02,0.001,0.00404316,0.02,0.001,0.00808632,0.008,0.0004,0.000972,0.000972,0.06768432,0.0,0.814171,0.035675,0.008939,0.16557,34.0964,43.6397,26.5,0.81568,0.1,0.32624,0.04,-56.09,11.40696192851522,12.923356598896618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.23189341450920256,5.0,1.0,1.0,1.0,0.0,5.0,21.877834533859904,15.0,0.1958913195968947,1.104092728703738,-0.2986610040864502,2.0,0.38007,346.0,0.039987468953693
24,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,141.0,24121.0,21.0,0.0315326487981445,0.02,0.001,0.00390456,0.02,0.001,0.00780912,0.008,0.0004,0.002845,0.002845,0.07371672,0.0,0.785676,0.037941,0.011605,0.242746,37.1989,36.0446,26.5,0.57104,0.1,0.2284,0.04,-56.0436,8.27531157680367,10.273994162481664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5958977503003436,5.0,1.0,1.0,1.0,0.0,5.0,28.567541742663245,13.5,0.1086859170487177,0.337601707425912,-0.1698934610330177,1.0,0.059864,242.0,0.2015567140014074
25,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,59.0,110357.0,57.0,0.0295660625846461,0.02,0.001,0.00067914,0.02,0.001,0.00135828,0.008,0.0004,0.004292,0.004292,0.06115296,0.0,0.697925,0.024272,0.009788,0.18375,32.4448,32.8596,26.5,0.784,0.1,0.3136,0.04,-57.757,4.704996673496918,5.322946835199967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.397531376659855,5.0,1.0,1.0,1.0,0.0,5.0,23.851645861848983,13.5,0.2518934281777235,0.7180236346487233,0.2727755679555085,1.0,0.449987,1104.0,0.0185065540179815
26,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,154.0,78338.0,38.0,0.0302108095284125,0.02,0.001,0.00649044,0.02,0.001,0.01298088,0.008,0.0004,0.004207,0.004207,0.08299434,0.0,0.940776,0.048429,0.010012,0.17853,37.8195,45.6847,26.5,0.84152,0.1,0.33664,0.04,-58.1594,8.604580612275324,10.604851249811633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5059882397123098,5.0,1.0,1.0,1.0,0.0,5.0,8.360035194279384,12.5,0.0584414759591098,0.4138199439413568,-0.9554411060123882,0.0,0.0,784.0,0.1349879172091372
27,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,44.0,120838.0,38.0,0.0275605230711322,0.02,0.001,0.00153846,0.02,0.001,0.00307692,0.008,0.0004,0.008863,0.008863,0.0822261,0.0,1.14184,0.023016,0.009319,0.186819,29.6224,43.9336,26.5,0.09584,0.1,0.03832,0.04,-57.5248,4.767091116360499,5.436991258480911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.376413994202401,5.0,1.0,1.0,1.0,0.0,5.0,31.83278347368081,13.0,0.2656944401746637,0.4747132992542164,0.6714451026462563,2.0,0.858376,1209.0,0.0233075898357955
28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,76101.0,1.0,0.0341106626083488,0.02,0.001,0.00399894,0.02,0.001,0.00799788,0.008,0.0004,0.00376,0.00376,0.0919083,0.0,0.959344,0.03745,0.011965,0.176048,35.9093,46.1476,26.5,0.89392,0.1,0.3576,0.04,-58.5398,7.592075203790193,9.53521791194846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.7541289906383802,5.0,1.0,1.0,1.0,0.0,5.0,24.84366747333581,15.0,0.1151673104546604,0.7673168766386821,-0.6258785066599097,1.0,0.236578,762.0,0.0530191944756597
29,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,50.0,49470.0,70.0,0.0275055315662169,0.02,0.001,0.0004488,0.02,0.001,0.0008976,0.008,0.0004,0.003318,0.003318,0.06425298,0.0,0.800857,0.02436,0.00954,0.110521,39.2931,38.8521,26.5,0.07368,0.1,0.02944,0.04,-54.1004,4.611233110413474,5.148676472548234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4232889083025033,5.0,1.0,1.0,1.0,0.0,5.0,24.63189762583944,11.5,0.2307279149835355,0.4042280483453833,0.3482490937500056,1.0,0.202567,495.0,0.0110902251156885
30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,180.0,124678.0,78.0,0.0274497347495814,0.02,0.001,0.00444708,0.02,0.001,0.00889416,0.008,0.0004,0.002966,0.002966,0.07090974,0.0,0.7163,0.039062,0.006143,0.181688,40.9857,62.7941,26.5,0.07136,0.1,0.02856,0.04,-56.2396,8.523527589923544,10.52481296549888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5458682147686347,5.0,1.0,1.0,1.0,0.0,5.0,17.89631790256616,15.5,0.1963284117764628,0.7335809276288251,0.7181443123102257,1.0,0.297461,1247.0,0.0234841943090343
31,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,218.0,44251.0,51.0,0.0324089172869778,0.02,0.001,0.0006864,0.02,0.001,0.0013728,0.008,0.0004,0.00496,0.00496,0.08296596,0.0,0.836427,0.031761,0.009391,0.187284,37.5066,51.4729,26.5,0.06888,0.1,0.0276,0.04,-57.6745,4.624045562258129,5.172634234226071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4134162109838753,5.0,1.0,1.0,1.0,0.0,5.0,31.40232953719907,18.5,0.1820104393419271,1.2784960396933365,-0.007075049278676,1.0,0.237329,443.0,0.1168613417180725
32,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,163.0,29282.0,82.0,0.0299299008252559,0.02,0.001,0.00129624,0.02,0.001,0.00259248,0.008,0.0004,0.002108,0.002108,0.08673324,0.0,0.907811,0.029565,0.008505,0.146514,40.2116,29.4384,26.5,0.05048,0.1,0.02016,0.04,-58.2404,6.351327812292967,7.974772476463021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.070300202226767,5.0,1.0,1.0,1.0,0.0,5.0,25.54426885124939,17.0,0.1613452548061742,0.6255045953442887,0.3054190898036529,2.0,0.207413,293.0,0.2510448104607579
33,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,64.0,111143.0,43.0,0.0280942464399,0.02,0.001,0.00191136,0.02,0.001,0.00382272,0.008,0.0004,0.003056,0.003056,0.08946828,0.0,0.925473,0.0365,0.009581,0.188346,40.5837,50.866,26.5,0.77256,0.1,0.30904,0.04,-57.8781,6.384427345479365,8.020693159999446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0069273827377132,5.0,1.0,1.0,1.0,0.0,5.0,33.09123428227737,17.0,0.2933701528645736,1.156987173353478,0.6452197602342306,3.0,1.17067,1112.0,0.0995130480478412
34,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,48.0,972.0,72.0,0.0249359381591801,0.02,0.001,0.00154506,0.02,0.001,0.00309012,0.008,0.0004,0.001152,0.001152,0.07844298,0.0,0.671788,0.039536,0.009775,0.159926,35.6932,45.2528,26.5,0.74888,0.1,0.29952,0.04,-55.5296,8.211527838475142,10.208105983950594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6353438526911277,5.0,1.0,1.0,1.0,0.0,5.0,13.657325725547876,17.0,0.1445085339506019,1.4313599986629175,-0.5257292179711585,1.0,0.099615,10.0,0.1206927222962443
35,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,190.0,44100.0,0.0,0.0321612740034736,0.02,0.001,0.00201168,0.02,0.001,0.00402336,0.008,0.0004,0.003785,0.003785,0.08531226,0.0,0.566293,0.051587,0.007175,0.221182,34.3363,58.2285,26.5,0.95104,0.1,0.3803999999999999,0.04,-56.8218,6.081628637055781,7.590691795712447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.1325368024594689,5.0,1.0,1.0,1.0,0.0,5.0,22.140542363224696,18.0,0.1390749749688081,1.38398715790221,-0.4544725203008993,1.0,0.210109,442.0,0.098451872204086
36,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,86.0,80365.0,65.0,0.031028874209422,0.02,0.001,0.00146058,0.02,0.001,0.00292116,0.008,0.0004,0.002352,0.002352,0.06449322,0.0,0.634003,0.047309,0.006194,0.236617,30.5806,47.8137,26.5,0.57552,0.1,0.23024,0.04,-54.3827,6.370464968611372,8.001354130905689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0149417529832916,5.0,1.0,1.0,1.0,0.0,5.0,28.137805121691247,16.0,0.2746524719487551,1.320252683460153,0.891061521546561,2.0,0.577625,804.0,0.0596327337802593
